,CASE_STATUS,EMPLOYER_NAME,SOC_NAME,JOB_TITLE,FULL_TIME_POSITION,PREVAILING_WAGE,YEAR,WORKSITE,lon,lat
134,CERTIFIED,"FINCH PAPER, LLC",CHIEF EXECUTIVES,"VICE PRESIDENT, FORESTRY & WOOD PROCUREMENT",Y,142210,2016,"NORTHUMBERLAND, NEW YORK",NA,NA
135,CERTIFIED,"FINCH PAPER, LLC",CHIEF EXECUTIVES,"VICE PRESIDENT, FORESTRY & WOOD PROCUREMENT",Y,145038,2016,"GLENS FALLS, NEW YORK",NA,NA
136,CERTIFIED,"ADVANCED PRACTICE STRATEGIES, INC.",CHIEF EXECUTIVES,STRATEGIC ADVISOR TO THE CEO (CHIEF EXECUTIVE),Y,164403,2016,"BOSTON, MASSACHUSETTS",-71.0588801,42.3600825
137,CERTIFIED,"PROFESSIONAL TOOL GRINDING, INC.",CHIEF EXECUTIVES,VP OF MANUFACTURING,Y,111842,2016,"SOUTH EASTON, MASSACHUSETTS",NA,NA
138,CERTIFIED,TMS PLUMBING AND HEATING CORP,CHIEF EXECUTIVES,OPERATIONS DIRECTOR,Y,74276.8,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
139,CERTIFIED,"CASTLE BRANCH, INC.",CHIEF EXECUTIVES,PRESIDENT,Y,209539,2016,"WILMINGTON, NORTH CAROLINA",-77.9447102,34.2257255
140,CERTIFIED,LIGHT & STAR USA INC,CHIEF EXECUTIVES,CHIEF FINANACIAL OFFICER,N,70000,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
141,CERTIFIED,THEODORE R & VIVIAN M JOHNSON SCHOLARSHIP FOUND,CHIEF EXECUTIVES,PRESIDENT,Y,218629,2016,"WEST PALM BEACH, FLORIDA",-80.0533746,26.7153424
142,CERTIFIED,ASCENTIUM CORPORATION,CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER/CHIEF TECHNOLOGY OFFICER,Y,229133,2016,"SEATTLE, WASHINGTON",-122.3320708,47.6062095
143,CERTIFIED,"HES MANAGEMENT AND SERVICES, LLC",CHIEF EXECUTIVES,CFO CONSTRUCTION AND HOTEL MANAGEMENT,Y,205629,2016,"MIAMI, FLORIDA",-80.1917902,25.7616798
144,CERTIFIED,"CALVARY DESIGN TEAM, INC.",CHIEF EXECUTIVES,PRESIDENT,Y,212597,2016,"WEBSTER, NEW YORK",-77.4299939,43.2122851
145,CERTIFIED,"GLOBAL CONVERGENCE, INC.",CHIEF EXECUTIVES,SENIOR VICE PRESIDENT OF GLOBAL SERVICE DELIVERY,Y,113693,2016,"OLDSMAR, FLORIDA",-82.6650992,28.0341847
146,CERTIFIED,E*TRADE FINANCIAL CORPORATION,CHIEF EXECUTIVES,"CHIEF OPERATING OFFICER, IT INFRASTRUCTURE",Y,246314,2016,"ALPHARETTA, CALIFORNIA",NA,NA
147,CERTIFIED-WITHDRAWN,"AUTOLIV ASP, INC.",CHIEF EXECUTIVES,VICE PRESIDENT ENGINEERING,Y,191090,2016,"SOUTHFIELD, MICHIGAN",-83.2218731,42.4733688
148,CERTIFIED,EXCLUSIVE RESORTS LLC,CHIEF EXECUTIVES,FULL-TIME CHAIRMAN OF THE BOARD,Y,187200,2016,"DENVER, COLORADO",-104.990251,39.7392358
149,CERTIFIED,"BON WORTH, INC.",CHIEF EXECUTIVES,CHIEF OPERATING OFFICER,Y,125424,2016,"HENDERSONVILLE, NORTH CAROLINA",NA,NA
150,CERTIFIED,"UT-BATTELLE, LLC (OAK RIDGE NATIONAL LABORATORY)",CHIEF EXECUTIVES,"DIRECTOR, BIOLOGY AND SOFT MATTER DIVISION",Y,178859,2016,"OAK RIDGE, TENNESSEE",-84.2696449,36.0103561
151,CERTIFIED,"ACME INTERNATIONAL, LLC",CHIEF EXECUTIVES,VICE PRESIDENT,Y,118061,2016,"SUNRISE, FLORIDA",-80.256595,26.1669711
152,CERTIFIED,INTUIT INC.,CHIEF EXECUTIVES,DIRECTOR CORPORATE STRATEGY,Y,187200,2016,"MOUNTAIN VIEW, CALIFORNIA",-122.0838511,37.3860517
153,CERTIFIED,STEREN ELECTRONICS INTERNATIONAL LLC,CHIEF EXECUTIVES,"VICE PRESIDENT, FINANCE",Y,148824,2016,"SAN DIEGO, CALIFORNIA",-117.1610838,32.715738
154,CERTIFIED,PARKLOCO INC.,CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER,Y,119184,2016,"BOSTON, MASSACHUSETTS",-71.0588801,42.3600825
155,CERTIFIED-WITHDRAWN,"II STANLEY CO., INC.",CHIEF EXECUTIVES,CHIEF FINANCIAL OFFICER,Y,95160,2016,"BATTLE CREEK, MICHIGAN",-85.1797142,42.3211522
156,CERTIFIED,OCTAL CORPORATION,CHIEF EXECUTIVES,PRESIDENT,Y,233418,2016,"TEANECK, NEW JERSEY",-74.0116536,40.8932469
157,CERTIFIED,GLOBAL EXPERIENCE SPECIALISTS,CHIEF EXECUTIVES,GENERAL MANAGER EXECUTIVE,Y,177528,2016,"LAS VEGAS, NEVADA",-115.1398296,36.1699412
158,CERTIFIED,FOSS WATERWAY SEAPORT,CHIEF EXECUTIVES,EXECUTIVE DIRECTOR,Y,89690,2016,"TACOMA, WASHINGTON",-122.4442906,47.2528768
159,DENIED,X-DRILL INC,CHIEF EXECUTIVES,"VICE PRESIDENT, QUALITY, HEALTH & SAFETY",Y,187200,2016,"HOUSTON, TEXAS",-95.3698028,29.7604267
160,CERTIFIED,"SIGMA-TAU PHARMACEUTICALS, INC.",CHIEF EXECUTIVES,"VICE PRESIDENT COMMERICAL OPERATIONS, PHARMACEUTICAL PRODUCT",Y,193170,2016,"GAITHERSBURG, MARYLAND",-77.2013705,39.1434406
161,CERTIFIED,GASTON J GLOCK STYLE LP,CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER,Y,102190.4,2016,"SMYRNA, GEORGIA",-84.5143761,33.8839926
162,CERTIFIED,"T-LIGO USA, LLC",CHIEF EXECUTIVES,EXECUTIVE DIRECTOR,Y,136323.2,2016,"ORLANDO, FLORIDA",-81.3792365,28.5383355
163,CERTIFIED,GETMYRX INC.,CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER,Y,159370,2016,"MIAMI, FLORIDA",-80.1917902,25.7616798
164,CERTIFIED,"VIMTREK, LLC",CHIEF EXECUTIVES,"EXECUTIVE VICE PRESIDENTS, SALES",Y,102190,2016,"NORCROSS, GEORGIA",-84.2135309,33.9412127
165,CERTIFIED,BIZINSURE LLC,CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER,Y,106246,2016,"OAKLAND, CALIFORNIA",-122.2711137,37.8043637
166,CERTIFIED,"MORRISON USA, LLC",CHIEF EXECUTIVES,CHIEF BUSINESS DEVELOPING OFFICER,Y,113090,2016,"MIAMI, FLORIDA",-80.1917902,25.7616798
167,CERTIFIED,"OKINAWA PREFECTURE DC OFFICE, INC.",CHIEF EXECUTIVES,PRESIDENT,Y,103480,2016,"WASHINGTON, DISTRICT OF COLUMBIA",-77.0368707,38.9071923
168,CERTIFIED,LOS COMALES INC,CHIEF EXECUTIVES,CHIEF FINANCIAL OFFICER,Y,90875,2016,"GREELEY, COLORADO",-104.7091322,40.4233142
169,CERTIFIED,KENDALL HEALTHCARE PROPERTIES,CHIEF EXECUTIVES,CHIEF OPERATING OFFICER,Y,113090,2016,"MIAMI, FLORIDA",-80.1917902,25.7616798
170,CERTIFIED,HONEY SCIENCE CORPORATION,CHIEF EXECUTIVES,CHIEF TECHNOLOGY OFFICER,Y,117998,2016,"LOS ANGELES, CALIFORNIA",-118.2436849,34.0522342
171,CERTIFIED-WITHDRAWN,"HEART TEST LABORATORIES, INC.",CHIEF EXECUTIVES,EXECUTIVE CHAIRMAN/CFO,Y,118290,2016,"WESTLAKE, TEXAS",-97.1950138,32.991235
172,CERTIFIED,"EARGO, INC.",CHIEF EXECUTIVES,CHIEF OPERATING OFFICER,Y,187200,2016,"MOUNTAIN VIEW, CALIFORNIA",-122.0838511,37.3860517
173,CERTIFIED,WORLD TRADE CENTERS ASSOCIATION (WTCA),CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER (CHIEF EXECUTIVES),Y,187200,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
174,CERTIFIED,PI CHARGING INC.,CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER,Y,215862,2016,"MENLO PARK, CALIFORNIA",-122.1817252,37.4529598
175,CERTIFIED,"EXYN TECHNOLOGIES, INC.",CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER,Y,187200,2016,"PHILADELPHIA, PENNSYLVANIA",-75.1652215,39.9525839
176,CERTIFIED,FMR LLC,CHIEF EXECUTIVES,"EXECUTIVE VICE PRESIDENT OF FINANCE, PLANNING AND ANALYSIS",Y,254821,2016,"BOSTON, MASSACHUSETTS",-71.0588801,42.3600825
177,CERTIFIED,BANDY CANYON RANCH CORP,CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER,Y,99986,2016,"ESCONDIDO, CALIFORNIA",-117.086421,33.1192068
178,DENIED,CARMA TECHOLOGY CORPORATION,CHIEF EXECUTIVES,CHIEF FINANCIAL OFFICER,Y,187200,2016,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
179,CERTIFIED,"DIGITAL REASONING SYSTEMS, INC.",CHIEF EXECUTIVES,CHIEF PRODUCT OFFICER,Y,210933,2016,"FRANKLIN, TENNESSEE",-86.8688899,35.9250637
180,CERTIFIED,"MEDICUS MANAGEMENT SERVICES, LLC",CHIEF EXECUTIVES,EXECUTIVE VICE PRESIDENT,N,58926,2016,"CHESTERFIELD, MISSOURI",-90.5770675,38.6631083
181,DENIED,WC INC.,CHIEF EXECUTIVES,GLOBAL BUSINESS DEVELOPMENT EXECUTIVE,Y,163000,2016,"OXNARD, CALIFORNIA",-119.1770516,34.1975048
182,CERTIFIED,ALPHAEON CORPORATION,CHIEF EXECUTIVES,VICE PRESIDENT CANADA & LATIN AMERICA,Y,230700,2016,"IRVINE, CALIFORNIA",-117.7946942,33.6839473
183,CERTIFIED,HENNIGES AUTOMOTIVE NORTH AMERICA INC.,CHIEF EXECUTIVES,"VICE PRESIDENT, SALES & MARKETING, GLOBAL SEALING SYSTEMS",Y,146661,2016,"AUBURN HILLS, MICHIGAN",-83.2341028,42.6875323
184,CERTIFIED,WC INC.,CHIEF EXECUTIVES,GLOBAL BUSINESS DEVELOPMENT EXECUTIVE,Y,163000,2016,"OXNARD, CALIFORNIA",-119.1770516,34.1975048
185,CERTIFIED,"FUERST GROUP, INC.",CHIEF EXECUTIVES,EXECUTIVE VICE PRESIDENT OF GLOBAL VALUE SUPPLY CHAIN,Y,202946,2016,"MENLO PARK, CALIFORNIA",-122.1817252,37.4529598
186,CERTIFIED,"ROUSH MANAGEMENT, L.L.C.",CHIEF EXECUTIVES,ENTERTAINMENT SYSTEMS ENGINEERING (ESE) DIRECTOR,Y,150779,2016,"LIVONIA, MICHIGAN",-83.3527097,42.36837
187,CERTIFIED,"SWIFT BEEF COMPANY, A JBS USA SUBSIDIARY",CHIEF EXECUTIVES,HEAD OF STRATEGY,Y,143458,2016,"GREELEY, COLORADO",-104.7091322,40.4233142
188,CERTIFIED,"DRS INDUSTRIES, INC.",CHIEF EXECUTIVES,PRESIDENT/CHIEF EXECUTIVE OFFICER,Y,132184,2016,"HOLLAND, OHIO",NA,NA
189,CERTIFIED,"SENTE ADVISORY SERVICES, INC.",CHIEF EXECUTIVES,"PRESIDENT, ISRAEL BUSINESS DIVISION",Y,82930,2016,"CHICAGO IL, ILLINOIS",NA,NA
190,CERTIFIED,"MOON RIVER FOODS, INC.",CHIEF EXECUTIVES,VICE PRESIDENT OF OPERATIONS,N,45240,2016,"INDIANOLA, MISSISSIPPI",NA,NA
191,CERTIFIED,"BOOKMD, INC.",CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER,Y,117998.4,2016,"LOS ANGELES, CALIFORNIA",-118.2436849,34.0522342
192,CERTIFIED,"UFI FILTERS USA, INC.",CHIEF EXECUTIVES,CHIEF OPERATING OFFICER - AMERICAS,Y,235518,2016,"TROY, MICHIGAN",-83.1497751,42.6064095
193,CERTIFIED,"OMNIA MEDIA, INC.",CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER,Y,256173,2016,"LOS ANGELES, CALIFORNIA",-118.2436849,34.0522342
194,CERTIFIED-WITHDRAWN,HAWAII ISLAND AIR INC.,CHIEF EXECUTIVES,CHIEF OPERATING OFFICER,Y,202530,2016,"HONOLULU, HAWAII",-157.8583333,21.3069444
195,CERTIFIED,INTERNET CORPORATION FOR ASSIGNED NAMES AND NUMBERS,CHIEF EXECUTIVES,PRESIDENT AND CHIEF EXECUTIVE OFFICER,Y,256173,2016,"LOS ANGELES, CALIFORNIA",-118.2436849,34.0522342
196,CERTIFIED,"SENSORHOUND, INC.",CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER AND RESEARCH SCIENTIST,Y,76752,2016,"WEST LAFAYETTE, INDIANA",-86.9080655,40.4258686
197,CERTIFIED,"DELAWARE CONSULTING US, INC.",CHIEF EXECUTIVES,OPEN TEXT STREAMSERVE CONSULTING MANAGER,Y,102190,2016,"ALPHARETTA, GEORGIA",-84.2940899,34.0753762
198,CERTIFIED,"AVGOL AMERICA, INC.",CHIEF EXECUTIVES,CHIEF OPERATING OFFICER,Y,244774,2016,"MOCKSVILLE, NORTH CAROLINA",NA,NA
199,DENIED,"SNAPRAYS, LLC",CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER,N,66373,2016,"PROVO, UTAH",-111.6585337,40.2338438
200,CERTIFIED-WITHDRAWN,"ALEVO, INC",CHIEF EXECUTIVES,CHIEF OPERATING OFFICER,Y,187200,2016,"CONCORD, NORTH CAROLINA",-80.579511,35.4087517
201,CERTIFIED,CRMIT SOLUTIONS INC,CHIEF EXECUTIVES,VICE PRESIDENT,Y,102190,2016,"NORCROSS, GEORGIA",-84.2135309,33.9412127
202,CERTIFIED,"PURCH GROUP, INC.",CHIEF EXECUTIVES,SENIOR VICE-PRESIDENT & GENERAL MANAGER,Y,156104,2016,"OGDEN, UTAH",-111.9738304,41.223
203,CERTIFIED,AERAS,CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER,Y,187200,2016,"ROCKVILLE, MARYLAND",-77.1527578,39.0839973
204,CERTIFIED,"AVGOL AMERICA, INC.",CHIEF EXECUTIVES,VICE PRESIDENT OF PURCHASING AND LOGISTICS,Y,155397,2016,"MOCKSVILLE, NORTH CAROLINA",NA,NA
205,CERTIFIED,NEW SIGHT DEVICES CORP.,CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER,Y,151611.2,2016,"WILMINGTON, DELAWARE",-75.5397878,39.7390721
206,CERTIFIED,HOTEL CONNECTIONS INC.,CHIEF EXECUTIVES,CHIEF OPERATIONS OFFICER,Y,205629,2016,"MIAMI, FLORIDA",-80.1917902,25.7616798
207,CERTIFIED,CURSELL LLC,CHIEF EXECUTIVES,CHIEF OPERATING OFFICER,Y,118061,2016,"HALLANDALE, FLORIDA",-80.148379,25.9812024
208,CERTIFIED,CURSELL LLC,CHIEF EXECUTIVES,CHIEF OPERATING OFFICER (COO),Y,118061,2016,"HALLANDALE BEACH, FLORIDA",-80.148379,25.9812024
209,CERTIFIED,"AHOLD USA, INC.",CHIEF EXECUTIVES,DIVISION PRESIDENT,Y,241842,2016,"HYATTSVILLE, MARYLAND",-76.9455301,38.9559442
210,CERTIFIED,"HEALTHCARE PARTNERS, LLC",CHIEF EXECUTIVES,"VICE PRESIDENT, STRATEGY & SPECIAL PROJECTS",Y,187200,2016,"DENVER, COLORADO",-104.990251,39.7392358
211,WITHDRAWN,"ARTEX, INC.",CHIEF EXECUTIVES,CHIEF OPERATING OFFICER,Y,195728,2016,"LANDOVER DRIVE, MARYLAND",NA,NA
212,CERTIFIED,"WORLDVIZ, INC.",CHIEF EXECUTIVES,PRESIDENT,Y,109387,2016,"SANTA BARBARA, CALIFORNIA",-119.6981901,34.4208305
213,CERTIFIED,ALTISOURCE ASSET MANAGEMENT CORPORATION,CHIEF EXECUTIVES,CHIEF FINANCIAL OFFICER,Y,180502,2016,"CHRISTIANSTED, NA",-64.7031977,17.7466397
214,CERTIFIED,PARKLOCO INC.,CHIEF EXECUTIVES,CHIEF MANAGEMENT OFFICER,Y,119184,2016,"BOSTON, MASSACHUSETTS",-71.0588801,42.3600825
215,DENIED,SIMCRO INC.,CHIEF EXECUTIVES,PRESIDENT,Y,202072,2016,"LAWRENCE, KANSAS",-95.2352501,38.9716689
216,DENIED,"PEARTRACK SECURITY SYSTEMS, INC.",CHIEF EXECUTIVES,EXECUTIVE DIRECTOR,Y,117998,2016,"SANTA MONICA, CALIFORNIA",-118.4911912,34.0194543
217,CERTIFIED,AUTOPODS INC,CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER,Y,94577.6,2016,"PITTSBURGH, PENNSYLVANIA",-79.9958864,40.4406248
218,CERTIFIED,"TELEMUNDO MEDIA, LLC",CHIEF EXECUTIVES,SVP TALENT MANAGEMENT,Y,251909,2016,"MIAMI, FLORIDA",-80.1917902,25.7616798
219,CERTIFIED,"HYPERLOOP TECHNOLOGIES, INC.",CHIEF EXECUTIVES,"VICE PRESIDENT, BUSINESS DEVELOPMENT",Y,210122,2016,"LOS ANGELES, CALIFORNIA",-118.2436849,34.0522342
220,CERTIFIED,SOFTMARKETING CORPORATION,CHIEF EXECUTIVES,BUSINESS MANAGER,Y,113090,2016,"MIAMI, FLORIDA",-80.1917902,25.7616798
221,CERTIFIED,CIRCUITRONIX LLC,CHIEF EXECUTIVES,CHIEF OPERATING OFFICER,Y,118061,2016,"FORT LAUDERDALE, FLORIDA",-80.1373174,26.1224386
222,WITHDRAWN,"FRANKE FOODSERVICE SYSTEMS, INC.",CHIEF EXECUTIVES,PRESIDENT OF SOLUTIONS,Y,210933,2016,"SMYRNA, TENNESSEE",-86.5186045,35.9828412
223,CERTIFIED,"FRANKE FOODSERVICE SOLUTIONS, INC.",CHIEF EXECUTIVES,PRESIDENT OF SOLUTIONS,Y,210933,2016,"SMYRNA, TENNESSEE",-86.5186045,35.9828412
224,CERTIFIED,LED LINEAR USA INC,CHIEF EXECUTIVES,PRESIDENT,Y,99070,2016,"NIAGARA FALLS, NEW YORK",-79.0377388,43.0962143
225,CERTIFIED,"FRANKE FOODSERVICE SOLUTIONS, INC.",CHIEF EXECUTIVES,PRESIDENT OF SOLUTIONS,Y,210933,2016,"SMYRNA, TENNESSEE",-86.5186045,35.9828412
226,CERTIFIED,STEREN ELECTRONICS INTERNATIONAL LLC,CHIEF EXECUTIVES,"VICE PRESIDENT, FINANCE",Y,148824,2016,"SAN DIEGO, CALIFORNIA",-117.1610838,32.715738
227,CERTIFIED,PARKLOCO INC.,CHIEF EXECUTIVES,CHIEF MARKETING OFFICER,Y,119184,2016,"BOSTON, MASSACHUSETTS",-71.0588801,42.3600825
228,CERTIFIED,CALIFORNIA GALVANIZING AND STEEL STRUCTURES INC.,CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER/CHIEF FINANCIAL OFFICER,Y,99986,2016,"CHULA VISTA, CALIFORNIA",-117.0841955,32.6400541
229,WITHDRAWN,"FRANKE FOODSERVICE SOLUTIONS, INC.",CHIEF EXECUTIVES,PRESIDENT OF SOLUTIONS,Y,210933,2016,"SMYRNA, TENNESSEE",-86.5186045,35.9828412
230,CERTIFIED,CARMA TECHOLOGY CORPORATION,CHIEF EXECUTIVES,CHIEF FINANCIAL OFFICER,Y,187200,2016,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
231,WITHDRAWN,"TMX FINANCE, LLC",CHIEF EXECUTIVES,VP OF VEHICLE REMARKETING,Y,153358,2016,"SAVANNAH, GEORGIA",-81.0998342,32.0835407
232,CERTIFIED,OPUS DYNAMIC LLC,CHIEF EXECUTIVES,"SENIOR VICE PRESIDENT, HEAD OF SERVICE DESIGN & MOBILIZATION",Y,235518,2016,"BEVERLY HILLS, MICHIGAN",NA,NA
233,CERTIFIED,"WEEKS COMMUNICATIONS, INC.",CHIEF EXECUTIVES,VP  OF WEST COAST AND  INTERNATIONAL MARKET OPERATIONS,Y,139214,2016,"INDIANAPOLIS, INDIANA",-86.158068,39.768403
234,CERTIFIED,SIMCRO INC.,CHIEF EXECUTIVES,PRESIDENT,Y,202072,2016,"LAWRENCE, KANSAS",-95.2352501,38.9716689
235,DENIED,"SNAPRAYS, LLC",CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER,N,66373,2016,"PROVO, UTAH",-111.6585337,40.2338438
236,DENIED,"SNAPRAYS, LLC",CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER,N,66373,2016,"PROVO, UTAH",-111.6585337,40.2338438
237,WITHDRAWN,X-DRILL INC,CHIEF EXECUTIVES,"VICE PRESIDENT, QUALITY, HEALTH & SAFETY",Y,187200,2016,"HOUSTON, TEXAS",-95.3698028,29.7604267
238,DENIED,"SNAPRAYS, LLC",CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER,N,66373,2016,"PROVO, UTAH",-111.6585337,40.2338438
239,DENIED,"SNAPRAYS, LLC",CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER,N,66373,2016,"PROVO, UTAH",-111.6585337,40.2338438
240,DENIED,"SNAPRAYS, LLC",CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER,N,66373,2016,"VINEYARD, UTAH",NA,NA
241,CERTIFIED,H & L INNOVATIONS LLC,CHIEF EXECUTIVES,CFO AND INTERNATIONAL RELATIONS MANAGER,N,64875,2016,"MADISON, WISCONSIN",-89.4012302,43.0730517
242,DENIED,"SNAPRAYS, LLC",CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER,N,66373,2016,"VINEYARD, UTAH",NA,NA
243,CERTIFIED,X-DRILL INC,CHIEF EXECUTIVES,"VICE PRESIDENT, QUALITY, HEALTH & SAFETY",Y,187200,2016,"HOUSTON, TEXAS",-95.3698028,29.7604267
244,DENIED,"SNAPRAYS, LLC",CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER,N,66373,2016,"VINEYARD, UTAH",NA,NA
245,CERTIFIED,SOFTMARKETING CORPORATION,CHIEF EXECUTIVES,BUSINESS MANAGER,Y,113090,2016,"MIAMI, FLORIDA",-80.1917902,25.7616798
246,CERTIFIED,"PEARTRACK SECURITY SYSTEMS, INC.",CHIEF EXECUTIVES,EXECUTIVE DIRECTOR,Y,117998,2016,"SANTA MONICA, CALIFORNIA",-118.4911912,34.0194543
247,CERTIFIED,"SNAPRAYS, LLC",CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER,N,66373,2016,"VINEYARD, UTAH",NA,NA
248,CERTIFIED,"SNAPRAYS, LLC",CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER,N,66373,2016,"PROVO, UTAH",-111.6585337,40.2338438
249,CERTIFIED,"PRONTO GENERAL AGENCY, LTD.",CHIEF EXECUTIVES,PRESIDENT,Y,161179,2016,"BROWNSVILLE, TEXAS",-97.4974838,25.9017472
250,CERTIFIED,"SNAPRAYS, LLC",CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER,N,66373,2016,"VINEYARD, UTAH",NA,NA
251,CERTIFIED,"SNAPRAYS, LLC",CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER,N,66373,2016,"PROVO, UTAH",-111.6585337,40.2338438
252,CERTIFIED,"SNAPRAYS, LLC",CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER,N,66373,2016,"VINEYARD, UTAH",NA,NA
253,CERTIFIED,ZENEDGE INC,CHIEF EXECUTIVES,CHIEF OPERATING OFFICER,Y,113089.6,2016,"AVENTURA, FLORIDA",-80.1392121,25.9564812
254,CERTIFIED,"CMG WORLDWIDE, INC.",CHIEF EXECUTIVES,CHIEF OPERATING OFFICER,Y,88338,2016,"INDIANAPOLIS, INDIANA",-86.158068,39.768403
255,CERTIFIED,SYSTEM LOGISTICS CORPORATION,CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER,Y,92518,2016,"GRAND RAPIDS, MICHIGAN",-85.6680863,42.9633599
256,CERTIFIED,"AGLYTIX, INC.",CHIEF EXECUTIVES,CHIEF OPERATING OFFICER,Y,174408,2016,"MANKATO, MINNESOTA",-93.9993996,44.1635775
257,CERTIFIED,BENEFUEL INC.,CHIEF EXECUTIVES,"EXECUTIVE, FINANCIAL DEVELOPMENT",Y,187200,2016,"IRVING, TEXAS",-96.9488945,32.8140177
258,CERTIFIED,"PUTZMEISTER AMERICA, INC.",CHIEF EXECUTIVES,"GENERAL MANAGER-INDUSTRIAL PUMPS AND SYSTEMS, U.S. AND CHINA",N,65811,2016,"STURTEVANT, WISCONSIN",-87.8945229,42.6980749
259,CERTIFIED,"EICA MANAGEMENT, LLC",CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER,Y,113090,2016,"MIAMI SPRINGS, FLORIDA",NA,NA
260,CERTIFIED-WITHDRAWN,CELGENE CORPORATION,CHIEF EXECUTIVES,"PRESIDENT, WORLDWIDE MARKETS",Y,187200,2016,"SUMMIT, NEW JERSEY",-74.3646122,40.7146376
261,CERTIFIED,TOTAL CIVIL CONSTRUCTION & ENGINEERING LLC,CHIEF EXECUTIVES,VICE PRESIDENT OF CORPORATE STRATEGY,Y,103480,2016,"MANASSAS, VIRGINIA",-77.4752667,38.7509488
262,CERTIFIED,"START INTERNATIONAL, INC.",CHIEF EXECUTIVES,EXECUTIVE DIRECTOR,Y,149594,2016,"WASHINGTON, DISTRICT OF COLUMBIA",-77.0368707,38.9071923
263,CERTIFIED,"OFF CENTER RESTAURANT GROUP, LLC",CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER,Y,113090,2016,"MIAMI, FLORIDA",-80.1917902,25.7616798
264,CERTIFIED,OMA SHANTI INC.,CHIEF EXECUTIVES,CHIEF FINANCIAL OFFICER,Y,178776,2016,"CHICAGO, ILLINOIS",-87.6297982,41.8781136
265,CERTIFIED,"PINDROP SECURITY, INC.",CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER,Y,150238,2016,"ATLANTA, GEORGIA",-84.3879824,33.7489954
266,CERTIFIED,"MILLENNIUM ADVISORS, LLC",CHIEF EXECUTIVES,DIRECTOR ETF TRADING & CREDIT MARKETS,Y,187199,2016,"CHARLOTTE, NORTH CAROLINA",-80.8431267,35.2270869
267,CERTIFIED,MYCHILD INC.,CHIEF EXECUTIVES,CEO & SYSTEMS MANAGER,Y,82930,2016,"CHICAGO, ILLINOIS",-87.6297982,41.8781136
268,CERTIFIED,"KONCERT IT TECHNOLOGY SOLUTIONS, LLC",CHIEF EXECUTIVES,E-COMMERCE DIRECTOR,Y,252158.4,2016,"CINCINNATI, OHIO",-84.5120196,39.1031182
269,CERTIFIED,SEMPRA LNG AND MIDSTREAM LLC,CHIEF EXECUTIVES,VICE PRESIDENT OF BUSINESS ORIGINATION,Y,197683,2016,"SAN DIEGO, CALIFORNIA",-117.1610838,32.715738
270,CERTIFIED,"CHARTA GLOBAL, INC.",CHIEF EXECUTIVES,MANAGING DIRECTOR/MARKETING - AMERICAS,Y,198266,2016,"ATLANTA, GEORGIA",-84.3879824,33.7489954
271,CERTIFIED,"SOFTTEK INTEGRATION SYSTEMS, INC.",CHIEF EXECUTIVES,ACCOUNT DIRECTOR,Y,130853,2016,"CHICAGO, ILLINOIS",-87.6297982,41.8781136
272,CERTIFIED,SELUX CORPORATION,CHIEF EXECUTIVES,CEO,Y,160722,2016,"HIGHLAND, NEW YORK",NA,NA
